Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Towards a Common Law Originalism [article],"Meyler, Bernadette (Cited 196 times)",6239,"Stanford Law Review, Vol. 59, Issue 3 (December 2006), pp. 551-600",59 Stan. L. Rev. 551 (December 2006),"Common Law, Constitutional Law, Jurisprudence, History, Philosophy",66,3,32
Like a Nation State [article],"Kysar, Douglas A. (Cited 1365 times); Meyler, Bernadette A. (Cited 196 times)",6239,"UCLA Law Review, Vol. 55, Issue 6 (August 2008), pp. 1621-1674",55 UCLA L. Rev. 1621 (2007-2008),"Environmental Law, Environmental Law, Politics, Agriculture Law",43,na,28
The Equal Protection of Free Exercise: Two Approaches and Their History [article],"Meyler, Bernadette (Cited 196 times)",6239,"Boston College Law Review, Vol. 47, Issue 2 (March 2006), pp. 275-344",47 B.C. L. Rev. 275 (2005-2006),"Communications Law, Equal Protection, History, Civil Rights, First Amendment, Religion",23,1,4
"The Gestation of Birthright Citizenship, 1868-1898 States' Rights, the Law of Nations, and Mutual Consent [article]","Meyler, Bernadette (Cited 196 times)",6239,"Georgetown Immigration Law Journal, Vol. 15, Issue 3 (Spring 2001), pp. 519-562",15 Geo. Immigr. L.J. 519 (2000-2001),"Citizenship, Consent, International Law: History, Legal History, States, Fourteenth Amendment, Domestic Relations, Domicile, Immigration Law",20,na,18
Commerce in Religion [article],"Meyler, Bernadette (Cited 196 times)",6239,"Notre Dame Law Review, Vol. 84, Issue 2 (January 2009), pp. 887-912",84 Notre Dame L. Rev. 887 (2008-2009),"Commerce, Religion, European Court of Human Rights, Human Rights Law, Human Rights Law",14,1,7
Economic Emergency and the Rule of Law [article],"Meyler, Bernadette (Cited 196 times)",6239,"DePaul Law Review, Vol. 56, Issue 2 (Winter 2007), pp. 539-568",56 DePaul L. Rev. 539 (2006-2007),"Economics, Rule of Law, States, Human Rights Law, United Nations",12,na,24
Accepting Contested Meanings [article],"Meyler, Bernadette (Cited 196 times)",6239,"Fordham Law Review, Vol. 82, Issue 2 (November 2013), pp. 803-826",82 Fordham L. Rev. 803 (2013-2014),"Constitutional Law, Judges, Jurisprudence, History, Legal History, Supreme Court of the United States",6,na,12
Daniel Defoe and the Written Constitution [article],"Meyler, Bernadette (Cited 196 times)",6239,"Cornell Law Review, Vol. 94, Issue 1 (November 2008), pp. 73-132",94 Cornell L. Rev. 73 (2008-2009),"Constitutional Law, Judicial Review, Jurisprudence, Natural Law, Sovereignty",5,na,8
Our Cities Institutions and the Institution of the Common Law [article],"Meyler, Bernadette (Cited 196 times)",6239,"Yale Journal of Law and the Humanities, Vol. 22, Issue 2 (Summer 2010), pp. 441-466",22 Yale J.L. & Human. 441 (2010),"Common Law, Deeds, Legal Profession, Literature",2,na,5
Between the States and the Signers: The Politics of the Declaration of Independence before the Civil War [article],"Meyler, Bernadette (Cited 196 times)",6239,"Southern California Law Review, Vol. 89, Issue 3 (March 2016), pp. 541-574",89 S. Cal. L. Rev. 541 (2015-2016),"Civil War, Politics, States, War, Constitutional Law, Legal History, Jurisprudence",2,na,13
Constitutional Commitments and Religious Identity [comments],"Meyler, Bernadette (Cited 196 times)",6239,"Cornell Journal of Law and Public Policy, Vol. 19, Issue 3 (Summer 2010), pp. 751-760",19 Cornell J. L. & Pub. Pol'y 751 (2009-2010),"First Amendment, Religion",1,na,1
"Updating the Executive, or, the Character of the Pardoning President [reviews]","Meyler, Bernadette (Cited 196 times)",6239,"Tulsa Law Review, Vol. 45, Issue 4 (Summer 2010), pp. 605-618",45 Tulsa L. Rev. 605 (2009-2010),"Democracy, President/Executive Department, Constitutions, States, Separation, Separation of Powers",1,na,4
The Limits of Group Rights: Religious Institutions and Religious Minorities in International Law [article],"Meyler, Bernadette (Cited 196 times)",6239,"St. John's Journal of Legal Commentary, Vol. 22, Issue 2 (Fall 2007), pp. 535-558",22 St. John's J. Legal Comment. 535 (Fall 2007),"International Law: History, Minorities, Religion, Civil War, Legal History, War",1,na,18
"Law, Literature, and History: The Love Triangle [article]","Meyler, Bernadette (Cited 196 times)",6239,"UC Irvine Law Review, Vol. 5, Issue 2 (June 2015), pp. 365-392",5 UC Irvine L. Rev. 365 (2015),"History, Literature, Curriculum",na,na,21
Summum and the Establishment Clause [article],"Meyler, Bernadette (Cited 196 times)",6239,"Northwestern University Law Review Colloquy, Vol. 104, pp. 95-108",104 Nw. L. Rev. Colloquy 95 (2009-2010),"Religion, First Amendment, Government",na,na,2
Originalism and a Forgotten Conflict over Martial Law [comments],"Meyler, Bernadette (Cited 196 times)",6239,"Northwestern University Law Review, Vol. 113, Issue 6 (2019), pp. 1335-1370",113 Nw. U. L. Rev. 1335 (2018-2019),"Martial Law, Habeas Corpus",na,na,10
Common Law Confrontations [article],"Meyler, Bernadette (Cited 196 times)",6239,"Law and History Review, Vol. 37, Issue 3 (August 2019), pp. 763-786",Full Text Not Currently Available in HeinOnline,"Criminal Law, Domestic Violence, Evidence, Violence, Confrontation Clause, Witnesses, Hearsay",na,na,na
"A Power to Do Justice: Jurisdiction, English Literature, and the Rise of Common Law, 1509-1625 [reviews]","Meyler, Bernadette (Cited 196 times)",6239,"Law and History Review, Vol. 27, Issue 3 (Fall 2009), pp. 685-687",27 Law & Hist. Rev. 685 (2009),"Liberty, Literature, History, Legal History, Jurisdiction, Politics",na,na,na
The Court's Purpose: Secular or Anti-Strife [article],"Meyler, Bernadette A. (Cited 196 times)",6239,"Cornell Law Forum, Vol. 32, Issue 3 (Spring 2006), pp. 14-16",32 Cornell Law Forum (Faculty ed.) 14 (2005-2006),"Religion, Constitutional Law, Judges",na,na,2
Introduction: Book Review Symposium on Inventing American Exceptionalism [reviews],"Meyler, Bernadette (Cited 196 times)",6239,"Stanford Law Review Online, Vol. 70, pp. 20-22",70 Stan. L. Rev. Online 20 (2017-2018),"Causation, History, Government, International Law: History, International Relations",na,na,3
